135.71	209.27	-52.376	94.049	-91.134	-94.026	-94.341	521.8	-62.332	46.814	-68.992	-20.778	437.57	1221.9	-410.33	630.52	-152.99	120.14	-736.3	-376.41	704.17	-382.91	750.87	-21.739	543.31	-1526	-636.46	-450.75	-520.74	371.6	-93.597	-541.39	132.31	-58.343	-52.719	-32.342	112.56	-195.61	-128.26	-10.871	-33.497	271.81	4685	-18.193	825.88	475.44	112.99	52.631	-142.37	1
-129.74	171.06	-75.056	155.79	-16.08	-21.031	-124.68	625.07	-316.39	-18.429	-97.941	-55.515	687.45	1053.8	-429.82	430.28	-259.06	-173.14	-652.89	-115.71	942.42	-514.33	780.9	-409.06	209.46	-1487.5	-780.66	134.81	-36.97	631.68	-430.05	-479.62	-78.697	193.56	110.82	123.51	-39.176	-275.81	-32.685	-30.126	54.496	73.471	4985	283.45	490.6	509.99	48.135	156.31	-241.62	1
-88.059	262.13	-218.47	-143.38	36.498	-172.72	-115.35	430.52	134.32	-116.63	-92.712	-236.8	118.24	1565	-528.68	236.69	-96.969	-84.241	-778.58	-82.99	952.43	114.87	734.72	218.52	550.5	-1310.8	-376.42	-399.69	-234.98	180.13	18.888	-403.28	221.75	-31.455	-83.599	128.87	79.855	-287.27	-273.65	-120.09	-50.109	187.82	4215	367.54	717.13	651.4	-138.81	84.233	-228.9	1
142.98	269.88	-112.04	-30.696	-15.048	-236.86	-288.2	377.54	-93.45	-11.022	24.397	-63.895	581.6	1310	-465.77	471.96	-165.55	16.215	-694.74	-93.008	657.28	-57.258	947.22	57.12	575.41	-1341.1	-497.23	-500.49	-392.76	275.04	-46.978	-410.45	-20.739	-15.677	-48.156	141.64	135.09	-178.35	-126.19	-17.68	-98.266	100.15	4829	231.15	929.46	568.22	217.24	57.124	-234.98	1
-40.497	235.68	-179.45	28.039	142.12	-16.982	-297.25	327.42	-130.79	-195.43	29.663	-111.97	209.56	1501	-812.57	198.79	-275.04	-340.47	-517.51	-111.17	684.93	130.08	806.96	251.7	651.3	-1306.3	-523.71	-464.48	-464.83	256.13	-64.014	-700.45	-90.128	-135.58	-89.826	-29.089	217.75	-194.95	-123.74	-34.796	-169.76	174.84	4943	217	760.71	552.61	-122.89	-27.758	-140.74	1
-60.08	239.94	-106.82	-76.977	7.8817	28.374	-385.96	450	-119.49	-153.01	44.069	-153.44	-134.12	1446.7	-649.11	-149.86	140.39	-528.61	-356.73	-214.76	753.28	303.25	685.26	766.96	902.83	-968.86	-291.54	-519.39	-375.39	-40.195	-258.9	-529.44	-148.6	-101.21	-83.41	72.049	316.19	-206.31	-113.16	-78.944	-162.32	182.62	5049	268.16	932.14	443.34	-164.19	-15.912	-194.17	1
70.51	365.86	-280.73	-34.57	-8.4527	-128.42	-140.51	306.02	-10.177	35.092	-46.055	-207.25	88.482	1417.4	-635.26	163.46	-94.457	-333.94	-610.26	-140.75	606.24	326.53	725.62	595.79	781.1	-1136.2	-185.75	-492.2	-277.31	39.533	-49.512	-369.3	26.934	-102.24	-104.83	-83.551	259	-411.79	-154.69	-171.22	-214.9	166.15	4395	285.5	1158.8	438.48	-47.709	-49.393	-53.208	1
-22.602	198.1	-51.749	27.507	-124.94	-72.605	-106.4	574.38	-121.12	-17.883	-32.952	-143.69	773.01	1080.9	-295.05	356.3	-331.78	-278.08	-764.91	1.9346	884.1	54.141	1002.6	170.78	569.13	-1308.7	-544.67	-397.34	-403.42	321.91	-331.91	-717.41	-243.19	55.94	-73.45	210.36	-51.069	-185.28	-43.061	12.337	-53.508	112.43	4953	-31.065	694.59	328.57	229.95	73.19	-226.95	1
47.318	183.1	-152.27	-52.181	12.008	-128.72	-209.91	518.45	-47.467	-60.502	11.107	-131.34	593.89	1406.6	-425.71	480.29	-89.775	-53.259	-820.89	-230.95	407.69	-170.97	713.18	162.05	683.68	-1517.4	-512.02	-595.55	-328.49	216.11	-291.81	-366.66	-42.754	115.5	114.15	205.85	32.091	-196.11	-174.09	-10.034	53.022	127.31	4809	445.79	773.9	498.53	6.0447	-1.5441	-199.66	1
14.321	309.36	-86.929	82.99	12.407	-116.87	-287.14	420.56	-25.453	-41.746	-26.681	-207.93	582.62	1371.6	-459.87	639.38	-322.59	20.311	-618.93	-49.956	626.95	-111.55	819.78	-131.96	555.64	-1258.6	-481.9	-463.94	-384.56	322.12	-184.19	-509.61	30.751	-117.83	-41.766	110.47	33.69	-209.51	-99.668	-33.449	-10.082	137.72	5078	182.14	955.73	435.58	228.66	-19.649	-272.49	1
93.4	64.133	16.196	-92.672	27.878	-220.28	-62.841	486.6	-32.382	-146.13	-182.04	-126.02	558.93	1346.9	-353.23	302.11	-159.77	-266.38	-476.66	-29.216	1216.2	-114.8	779.02	0.63241	488.58	-1536.5	-530.65	-136.52	-215.49	415.17	-199.98	-483.39	165.81	89.668	72.779	273.11	89.501	-218.91	-256.29	128.48	-115.06	207.81	4483	114.53	503.52	322.39	36.159	21.023	-150.62	1
49.621	343.33	-176.7	183.9	-54.152	-98.945	-346.07	500.55	113.8	44.313	22.321	-129.43	147.99	1481.3	-568.64	33.571	-5.1092	-671.49	-708.34	-110.19	751.82	758.3	670.18	833.84	738.73	-881.77	114.59	-511.35	-206.37	-95.696	9.5298	-660.14	-38.27	-102.94	-51.939	-85.561	63.793	-233.35	33.332	-23.235	-110.13	6.9317	4748	-345.15	800	227.57	199.14	95.646	-261.31	1
42.805	263.94	-157.07	95.178	-6.097	-220.78	-210.19	488.07	-81.758	-26.377	-47.822	-102.74	644.5	1357.4	-273.54	649.36	-224.2	-59.207	-873.88	-44.76	85.414	3.3277	634.85	-1.0814	786.03	-1024.9	-101.42	-584.74	-291	-3.725	-97.301	-505.58	-116.05	-50.323	-16.49	25.141	156.35	-225.85	-58.558	-93.49	-183.96	160.41	4861	159.3	1302.5	583.89	-18.45	-136.58	-102.74	1
-83.534	236.49	-55.333	-61.793	-71.186	-154.03	-206.87	684.86	-53.508	-34.644	51.58	-123.97	511.86	992.76	-597.35	539.62	-475.61	23.273	-594.41	178.96	985.26	-459.42	851.88	-344.83	177.88	-1438.4	-717.68	-76.351	21.344	531.01	-249.63	-590.89	-46.853	50.416	-119.64	284.83	-133.04	-84.109	10.442	-51.394	88.771	123.38	5202	260.56	621.3	543.76	41.498	205.63	-285.57	1
44.807	159.98	0.77118	-178.57	70.38	-23.961	-482.51	539.43	-119.2	-420.3	-15.927	-158.89	142.33	1578.1	-338.65	-547.59	122.29	-525.33	-491.69	56.244	1200.8	580.75	577.24	411.42	806.19	-856.28	-343.65	-287.38	-294.83	-44.096	-228.42	-533.79	-193.08	79.362	-15.777	156.05	21.644	-116.79	-78.553	24.568	-42.69	150.19	4512	269.67	343.88	462.64	-265.22	63.36	-280.22	1
79.783	367.75	-160.81	65.939	31.912	-119.87	-169.04	268.05	-101.43	26.985	-159.8	-99.868	70.542	1329.1	-760.67	416.05	-341.2	-359.65	-232.79	-54.696	497.5	119.22	596.23	404	796.69	-1070.6	-171.92	-533.06	-355.82	-143.69	-163.21	-274.03	88.663	-117.69	-61.088	-73.893	287.01	-440.55	-217.61	-276.2	-104.05	48.02	5000	335.6	1461.1	272.62	-37.622	-38.61	94.087	1
117.64	253.32	-241.99	99.581	-3.686	-137.64	-190.45	378.35	-22.142	53.167	-132.07	23.356	323.87	1242.9	-457.52	396.26	-190.33	-241.99	-161.67	-230.27	931.88	-330.85	961.25	-152.75	185.01	-1478.6	-620.36	-192.93	-236.33	593.09	-252.68	-238.15	-11.833	-2.2309	-59.535	100.87	63.551	-413.25	-268.2	33.711	-38.567	197	4992	285.93	1083.4	315.85	-111.36	66.051	56.793	1
-82.765	363.86	-10.311	-215.48	228.92	37.804	-303.41	127.31	170.26	-191.49	144.76	-123.65	-247.19	1514.4	-384.94	-429.93	436.15	-473.94	-248.6	158.49	777.43	905.46	498.65	983.02	821.34	-897.34	-130.17	-365.07	-361.54	138.95	-39.968	-374.09	-136.24	-0.75949	-162.11	-38.153	233.87	-211.41	-150.84	-146.19	-286.47	104.57	4876	385.61	902.25	442.23	-170.87	34.368	-107.53	1
188.68	251.46	-17.466	-63.688	126.89	-167.74	-237.61	337.14	-63.186	-109.99	-81.462	-17.377	269.49	1476	-576.58	89.193	-162.9	-669.29	-645.26	246.15	518.99	527.88	710.57	551.1	662.93	-1133.1	-165.73	-530.69	-88.019	34.101	-116.32	-629.51	-31.97	-153.36	68.278	26.267	222.69	-198.87	-129.78	-99.657	-228.8	160.69	4736	131.69	1008.4	483.87	-148.36	7.7247	-34.576	1
-88.175	111.64	-187.79	115.32	-18.39	27.804	-65.89	632.5	-306.34	52.493	-147.22	-62.474	743.54	975.74	-222.8	476.48	-208.02	106.46	-1337.5	-132.99	115.15	-116.14	837.56	-41.873	840.4	-1265.9	-204.82	-546.29	-367.85	73.827	-94.73	-672.42	-207.89	-109.78	-32.538	9.5862	32.868	-178.37	-112.13	-79.878	-91.088	10.431	4813	72.078	835.39	743.33	287.89	311.79	-161.02	1
-95.432	288.2	-32.753	51.211	-97.335	-178.43	-189.33	525.46	-234.01	-219.57	65.361	-230.46	615.12	1200.9	-493.67	459.38	-258.64	-174.79	-518.05	100.84	1151.5	-435.45	704.02	-330.17	290.28	-1526.6	-598.69	85.505	28.524	536.82	-147.08	-518.69	-65.932	194.47	-14.761	145.81	-29.223	-222.63	-117.78	18.549	6.8889	240.54	4683	174.59	420.23	510.24	-0.16999	-21.685	-150.06	1
26.32	391.87	-297.28	-125.23	-35.338	-215.93	-51.019	466.43	6.9181	-46.526	-241.57	-125.78	348.45	1462.6	-247.16	275.03	-42.253	-438.66	-651.57	95.762	489.32	0.6175	796.16	82.566	631.8	-1125.6	-3.0164	-434.77	15.497	22.398	-123.44	-184.22	19.59	18.933	-1.3572	68.1	107.84	-436.98	-285.34	-59.538	-30.613	336.25	4286	506.67	1304.4	351.58	-380.44	39.769	103.83	1
-34.185	122.93	-73.766	167.83	-29.666	-17.904	-53.593	638.36	-256.7	6.7638	-89.718	-7.3938	661.47	1071.8	-416.95	549.65	-165.67	-56.688	-706.75	-151.09	915.58	-531.53	696.38	-373.79	121.09	-1577.8	-856.45	121.33	-99.15	617.89	-342.92	-527.87	-55.177	89.484	67.759	46.977	-38.744	-319.81	-0.29759	-6.6914	84.261	62.457	4855	191.31	418.67	520.06	85.152	231.19	-250.34	1
-67.231	242.28	-131.2	88.639	62.673	-191.19	-317.14	582	-7.6781	2.7677	-59.65	-91.946	241.88	1484.7	-668	253.31	-297.2	-389.77	-988.23	57.041	709.77	300.89	828.79	266.33	674.44	-1039	-217.17	-478.72	-221.46	43.522	-64.677	-546.15	-21.1	-99.437	-109.94	-87.169	79.563	-202.18	-70.281	-250.3	-147.47	-9.6565	4541	204.92	866.39	635.69	-2.1299	152.99	-154.97	1
49.777	481.2	-222.91	98.053	-102.88	-178.15	43.601	217.18	-66.534	162.4	-231	24.954	486.45	1200.6	-92.241	303.49	-79.905	-214.73	-650.14	-146.91	470.84	-116.27	833.68	-150.07	268.83	-1405.5	-274.04	-191.43	-155.23	366.48	-103.83	-321.6	-125.48	-21.578	-184.68	147.17	-55.76	-524.63	-194.29	84.049	3.1034	222.3	4116	719.55	1287.6	371.43	-337.09	126.28	175.37	1
144.73	179.81	-29.456	74.599	-149.77	-77.662	-67.039	609.79	-137.02	12.469	-127.13	-95.223	630.67	1153.8	-283.07	502.2	-266.37	-84.904	-825.79	-92.242	832.95	-207.85	1005.5	-146.46	533.32	-1391	-521.56	-352.15	-393.42	369.62	-209.63	-571.79	-74.665	37.842	-1.6372	78.917	6.7269	-195.21	-151.54	-20.516	-98.969	205.84	4708	-104.75	755	482.51	169.66	119.33	-193.08	1
-117.63	495.62	-192.93	-137.08	-15.848	-148.32	-73.372	210.45	34.622	-134.13	-154.48	-37.843	366.32	1443.5	-170.86	140.05	-242.16	-428.1	-503.14	375.83	406.42	138.02	838.06	52.948	424.17	-970.6	-66.529	-506.27	198.03	44.434	19.799	-154.51	-81.032	-123.31	-27.484	46.448	157.64	-288.94	-320.04	-55.72	-64.504	250.42	4525	771.89	1431.4	398.7	-385.16	190.89	154.21	1
6.8388	339.76	-133.15	76.703	-12.814	-162.47	-149.71	403.11	-122.1	-145.48	-83.763	-22.729	404.31	1395.6	-400.2	286.87	-271.88	-318.94	-377.92	81.945	1048.1	-253.99	996.78	-163.86	92.847	-1435	-667.95	-114.84	-189.58	429.9	-282.05	-399.57	-42.569	-23.441	-11.56	112.12	188.02	-274.21	-233.04	86.078	84.748	297.92	4792	202.2	775.32	561.73	-223.4	124.1	-114.62	1
223.86	254.92	-130.42	2.6765	-31.191	-213.75	-48.406	581.04	-16.698	-17.974	-161.86	-57.911	424.56	1391.5	-524.66	193.78	-162.69	-175.08	-506.44	-60.042	1310.3	-130.56	571.13	-8.7425	283.21	-1536	-681.03	-118.53	-153.94	207.27	-183.09	-500.8	-32.21	46.405	-87.485	87.766	51.404	-174.77	-179.81	43.324	100.62	192.75	4064	154.59	398.9	382.45	-105.52	134.73	-131.84	1
16.742	255.2	-66.51	-37.434	44.896	-152.06	-234.07	569.13	-115.69	-85.899	52.848	-222.24	645.36	1372.9	-470.55	295.65	-449.48	-328.1	-490.19	79.022	1025.9	-267.25	883.06	-326.14	153.34	-1448.3	-676.69	-37.476	-131.13	441.53	-264.21	-535.76	12.349	222.56	156.79	170.8	5.8596	-95.028	-80.308	76.815	18.493	86.366	5049	58.174	403.12	535.9	-20.593	83.159	-308.05	1
113.41	172.04	-99.922	147.03	-10.36	-254.73	-103.84	613.71	-13.487	-80.179	-46.193	-85.265	550.23	1443.1	-505.87	534.62	-261.34	-224.19	-633.63	-22.265	859.02	-65.842	816.96	-113.63	428.62	-1506.7	-596.45	-403.95	-344.16	375.03	-91.137	-521.73	5.5846	87.106	57.546	42.345	59.511	-195.53	-130.57	7.9478	-17.832	238.09	4726	60.487	642.92	498.89	-69.885	71.728	-37.842	1
15.019	277.18	-150.91	157.6	-100.12	-231.86	-140.71	452.76	-124.34	-28.046	14.642	-111.35	667	946.31	-328.24	255.95	-136.21	-93.42	-445.25	-207.49	1184.2	-562.14	726.15	-210.86	162.5	-1612.9	-619.06	356.15	70.334	516.11	-342.25	-401.09	-131.46	211.41	-122.84	255.01	30.653	-170.59	-160.96	45.18	161.03	60.734	4414	413.63	568.05	465.78	-89.27	68.915	-23.875	1
-60.407	181.1	-83.162	-167.22	20.254	-225.57	-250.6	483.35	97.683	-256.79	137.3	-239.61	13.424	897.71	-426.72	-523.12	118.9	-292.83	218.93	73.003	1829	723.67	435.21	475.97	327.45	-1016.3	-710.53	185.17	-121.62	316.5	-343.69	-528.28	-234.22	56.929	-209.31	114.24	-74.903	-125.54	-75.424	153.53	-3.8545	154.94	4919	336.1	557.46	495.76	-209.6	80.63	-205.48	1
144.92	227.41	-66.005	16.336	1.0729	-193.39	-371.64	507.82	38.939	84.76	76.83	-27.117	648.26	1430.8	-438.65	396.03	-262.93	-139.04	-936.04	-95.973	529.21	115.08	744.77	231.76	747.7	-1305.9	-173.2	-699.89	-250.62	47.727	-78.728	-532.36	-106.12	-84.556	-213.34	146.5	122.74	-62.723	46.959	74.205	-24.441	195.32	4680	243.43	804.5	452.04	216.95	148.11	-160.63	1
27.78	308.01	-62.965	50.523	79.628	-219.01	-106.76	485.02	-81.191	-12.111	-29.598	-111.95	555.45	1342.7	-558.69	456.16	-402.41	-309.9	-596.06	-6.751	705.23	20.86	926.09	-32.686	417.64	-1333.7	-682.9	-310.33	-287.77	274.98	-404.28	-635.36	-120.79	51.251	-11.343	134.32	121.67	-207.19	-93.579	34.199	48.718	96.445	5020	231.71	825.75	487.55	-63.819	37.71	-305.07	1
31.983	246.13	-88.813	-53.836	-137.44	-170.93	-240.46	590.26	-131.34	-209.92	54.402	-198.66	715.45	1375.4	-142.53	304.08	-223.32	-448.77	-1061.3	32.966	245.75	89.316	787.99	101.71	771.62	-1082.7	121.98	-494.71	31.433	59.96	-153.04	-541.81	-235.85	123.74	19.385	123.54	-176.78	-197.96	-89.998	83.102	-27.026	160.84	4851	113.06	903.6	708.49	-98.527	-87.947	-359.85	1
92.506	334.22	-106.67	183.65	-71.252	-77.412	-436.08	630.44	-189.54	29.207	-33.111	-94.07	209.14	1316.2	-654.12	410.71	-291.07	-136.03	-740.87	-271.34	621.47	20.383	850.64	392.75	876.54	-975.44	-84.793	-621.01	-458.39	-89.672	-124.37	-411.25	-71.227	-59.095	2.968	-97.765	118.21	-101.61	-24.713	-124.64	-44.228	35.856	5014	-95.479	1039.6	414.8	247.65	185.32	-183.17	1
238.05	212.47	-125.6	227.5	-51.89	-137.42	-71.496	520.97	21.111	104.05	-128.54	24.146	657.54	1210.9	-294.41	426.11	-289.91	-119.94	-624.04	-74.702	639.41	-165.13	931.78	-258.95	360.04	-1434	-499.5	-400.86	-339.18	381.45	-230.54	-432.75	-161.79	-17.168	-56.021	71.808	138.48	-232.14	-134.13	17.787	-8.9223	202	4644	142.27	1071.3	464.26	-116.87	-10.974	100.98	1
213.7	307.86	-179.7	129.15	-91.466	-167.19	-58.952	443.12	8.5212	111.47	-137.72	83.06	795.96	1371.6	-52.803	591.34	-95.81	-95.925	-1078.7	33.963	-32.195	53.172	492.43	-9.8602	717.57	-1140.8	-87.882	-576.58	-97.543	2.752	-168.76	-452.03	-145.07	-95.428	-76.301	-26.846	184.02	-257.45	-132.44	-139.56	-84.761	223.55	4312	394.02	1356.5	555.13	-161.49	-49.755	106.67	1
